 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,119557834,23,18,2267,3736,433,0,98.56521739,180.2283466,746,0,207.5555556,343.6130214,50.21000966,0.342930268,2988945.85,4446142.219,10000000,98,120000000,5434447.0,4812436.742,10000000,4867,114000000,6710673.0,4653496.761,10000000,21062,0,0,0,0,472,504,0.192375516,0.150554752,0,746,142.9285714,264.2371803,69821.28746,0,0,0,1,0,0,0,0,0,146.4146341,98.56521739,207.5555556,472,0,0,0,0,0,0,23,2267,18,3736,8192,377,22,20,395240.0,1190034.835,3983330,36218,9975790.455,58010.05785,10000000,9801593,BENIGN
80,117676770,70,103,1356,177184,361,0,19.37142857,64.3647152,4380,0,1720.23301,1000.307386,1517.206837,1.470128726,684167.2674,2491338.878,10000000,0,118000000,1705112.667,3730096.277,10000000,72,118000000,1153458.392,3165166.863,10000000,46,0,0,0,0,1412,2204,0.594849774,0.875278953,0,4380,1026.091954,1137.826105,1294648.246,0,0,0,1,0,0,0,0,1,1032.023121,19.37142857,1720.23301,1412,0,0,0,0,0,0,70,1356,103,177184,8192,1013,69,20,98454.91667,250314.3549,893078,23876,9705942.917,1003162.258,10000000,6520485,BENIGN
0,118132917,207,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.752263512,573460.7621,1809705.182,11500000,0,118000000,573460.7621,1809705.182,11500000,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.752263512,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,207,0,0,0,-1,-1,0,0,5579586.286,6340191.215,16400000,4,9063491.571,1603403.441,11500000,6342954,BENIGN
443,118058096,16,19,888,7454,209,0,55.5,72.88529801,1430,0,392.3157895,578.6863526,70.66012652,0.296464209,3472296.941,14000000.0,58800000,1,118000000,7870539.733,20600000.0,58800000,8,118000000,6545789.167,19000000.0,59000000,1,0,0,0,0,332,392,0.135526495,0.160937713,0,1430,231.7222222,451.9186154,204230.4349,0,0,0,1,0,0,0,0,1,238.3428571,55.5,392.3157895,332,0,0,0,0,0,0,16,888,19,7454,8192,360,15,20,328809.0,135746.1172,424796,232822,58600000.0,274269.0428,58800000,58400000,BENIGN
443,119200784,18,19,1438,5983,624,0,79.88888889,147.6350384,3743,0,314.8947368,868.5255638,62.25630194,0.310400643,3311132.889,13600000.0,58800000,1,119000000,7011810.824,19500000.0,58800000,23,119000000,6609295.444,19000000.0,59000000,1,0,0,0,0,372,392,0.151005718,0.159394925,0,3743,195.2894737,625.974825,391844.4815,0,0,0,1,0,0,0,0,1,200.5675676,79.88888889,314.8947368,372,0,0,0,0,0,0,18,1438,19,5983,8192,361,17,20,791012.0,789464.9222,1349248,232776,58700000.0,159490.7629,58800000,58600000,BENIGN
53,23261,1,1,56,84,56,56,56.0,0.0,84,84,84.0,0.0,6018.657839,85.98082628,23261.0,0.0,23261,23261,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.99041314,42.99041314,56,84,65.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,98.0,56.0,84.0,32,0,0,0,0,0,0,1,56,1,84,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,382,1,1,56,116,56,56,56.0,0.0,116,116,116.0,0.0,450261.7801,5235.602094,382.0,0.0,382,382,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2617.801047,2617.801047,56,116,76.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,114.0,56.0,116.0,32,0,0,0,0,0,0,1,56,1,116,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,221045,1,1,46,145,46,46,46.0,0.0,145,145,145.0,0.0,864.0774503,9.047931417,221045.0,0.0,221045,221045,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,4.523965708,4.523965708,46,145,79.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,118.5,46.0,145.0,20,0,0,0,0,0,0,1,46,1,145,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,76764,1,1,58,143,58,58,58.0,0.0,143,143,143.0,0.0,2618.414882,26.05387942,76764.0,0.0,76764,76764,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13.02693971,13.02693971,58,143,86.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,129.5,58.0,143.0,20,0,0,0,0,0,0,1,58,1,143,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,101988058,2,2,92,260,49,43,46.0,4.242640687,148,112,130.0,25.45584412,3.451384475,0.039220278,34000000.0,58800000.0,102000000,46865,102000000,102000000.0,0.0,102000000,102000000,102000000,102000000.0,0.0,102000000,102000000,0,0,0,0,72,60,0.019610139,0.019610139,43,148,80.2,47.27261364,2234.7,0,0,0,0,0,0,0,0,1,100.25,46.0,130.0,72,0,0,0,0,0,0,2,92,2,260,-1,-1,1,32,105990.0,0.0,105990,105990,102000000.0,0.0,102000000,102000000,BENIGN
53,71436,2,2,94,256,47,47,47.0,0.0,128,128,128.0,0.0,4899.490453,55.99417661,23812.0,41236.66563,71428,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,27.9970883,27.9970883,47,128,79.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,99.25,47.0,128.0,64,0,0,0,0,0,0,2,94,2,256,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61948,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,3938.78737,32.28514238,61948.0,0.0,61948,61948,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.14257119,16.14257119,58,186,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,20,0,0,0,0,0,0,1,58,1,186,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50951,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,5102.942042,78.50680065,16983.66667,29409.64536,50943,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,39.25340033,39.25340033,51,79,62.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,64,0,0,0,0,0,0,2,102,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47747,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,2136.25987,41.88744843,47747.0,0.0,47747,47747,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.94372421,20.94372421,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,20,0,0,0,0,0,0,1,43,1,59,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47361,1,1,52,113,52,52,52.0,0.0,113,113,113.0,0.0,3483.879141,42.22883807,47361.0,0.0,47361,47361,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,21.11441904,21.11441904,52,113,72.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,108.5,52.0,113.0,32,0,0,0,0,0,0,1,52,1,113,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,937,1,1,53,113,53,53,53.0,0.0,113,113,113.0,0.0,177161.1526,2134.471718,937.0,0.0,937,937,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1067.235859,1067.235859,53,113,73.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,109.5,53.0,113.0,20,0,0,0,0,0,0,1,53,1,113,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23382,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,5474.296467,85.5358823,23382.0,0.0,23382,23382,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.76794115,42.76794115,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,20,0,0,0,0,0,0,1,56,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,160,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,1625000.0,25000.0,53.33333333,87.17989065,154,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12500.0,12500.0,51,79,62.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,40,0,0,0,0,0,0,2,102,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,183,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,1431693.989,21857.9235,61.0,64.83826031,131,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,10928.96175,10928.96175,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,40,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,169,2,2,100,132,50,50,50.0,0.0,66,66,66.0,0.0,1372781.065,23668.63905,56.33333333,57.3527099,117,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,11834.31953,11834.31953,50,66,56.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,70.5,50.0,66.0,40,0,0,0,0,0,0,2,100,2,132,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,720,2,2,90,210,45,45,45.0,0.0,105,105,105.0,0.0,416666.6667,5555.555556,240.0,410.4960414,714,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,2777.777778,2777.777778,45,105,69.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,86.25,45.0,105.0,64,0,0,0,0,0,0,2,90,2,210,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,161,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1416149.068,24844.7205,53.66666667,86.02519011,153,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,12422.36025,12422.36025,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50718,2,2,92,206,46,46,46.0,0.0,103,103,103.0,0.0,5875.62601,78.86746323,16906.0,29276.8548,50712,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,39.43373161,39.43373161,46,103,68.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,86.0,46.0,103.0,64,0,0,0,0,0,0,2,92,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,152,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,1868421.053,26315.78947,50.66666667,81.69659316,145,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,13157.89474,13157.89474,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,40,0,0,0,0,0,0,2,86,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,188,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,2361702.128,21276.59574,62.66666667,102.4808925,181,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10638.29787,10638.29787,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,40,0,0,0,0,0,0,2,94,2,350,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,189,2,2,100,156,50,50,50.0,0.0,78,78,78.0,0.0,1354497.354,21164.02116,63.0,25.11971337,92,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,10582.01058,10582.01058,50,78,61.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,76.5,50.0,78.0,40,0,0,0,0,0,0,2,100,2,156,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,184,2,2,76,132,38,38,38.0,0.0,66,66,66.0,0.0,1130434.783,21739.13043,61.33333333,23.09401077,88,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,10869.56522,10869.56522,38,66,49.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,61.5,38.0,66.0,40,0,0,0,0,0,0,2,76,2,132,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47695,2,2,82,204,41,41,41.0,0.0,102,102,102.0,0.0,5996.435685,83.86623336,15898.33333,27530.65892,47688,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,40,41.93311668,41.93311668,41,102,65.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,81.75,41.0,102.0,64,0,0,0,0,0,0,2,82,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,154,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,1883116.883,25974.02597,51.33333333,83.71578903,148,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12987.01299,12987.01299,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,40,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,106370,2,2,76,274,38,38,38.0,0.0,137,137,137.0,0.0,3290.401429,37.60458776,35456.66667,61406.68596,106363,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,18.80229388,18.80229388,38,137,77.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,97.0,38.0,137.0,64,0,0,0,0,0,0,2,76,2,274,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,138,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,1333333.333,28985.50725,46.0,73.61385739,131,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,14492.75362,14492.75362,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,40,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23733,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,9522.605655,168.541693,7911.0,13657.23998,23681,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,64,84.2708465,84.2708465,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,40,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,157,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1019108.28,25477.70701,52.33333333,51.63655036,106,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12738.8535,12738.8535,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,168,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1166666.667,23809.52381,56.0,57.41950888,117,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,11904.7619,11904.7619,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,144,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1472222.222,27777.77778,48.0,77.94228634,138,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13888.88889,13888.88889,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,64,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,187,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,2374331.551,21390.37433,62.33333333,102.7683479,181,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10695.18717,10695.18717,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,64,0,0,0,0,0,0,2,94,2,350,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,732286,2,2,74,230,37,37,37.0,0.0,115,115,115.0,0.0,415.1383476,5.462346679,244095.3333,422778.591,732278,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,64,2.731173339,2.731173339,37,115,68.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,85.25,37.0,115.0,40,0,0,0,0,0,0,2,74,2,230,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,138022,2,2,62,404,31,31,31.0,0.0,202,202,202.0,0.0,3376.273348,28.9808871,46007.33333,79643.74035,137972,4,46,46.0,0.0,46,46,4,4.0,0.0,4,4,0,0,0,0,40,40,14.49044355,14.49044355,31,202,99.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,124.25,31.0,202.0,40,0,0,0,0,0,0,2,62,2,404,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62352,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,7120.862202,64.15191173,20784.0,35953.05168,62299,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,40,64,32.07595586,32.07595586,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,40,0,0,0,0,0,0,2,94,2,350,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,194,2,2,88,144,44,44,44.0,0.0,72,72,72.0,0.0,1195876.289,20618.5567,64.66666667,28.88482877,98,47,49,49.0,0.0,49,49,47,47.0,0.0,47,47,0,0,0,0,40,40,10309.27835,10309.27835,44,72,55.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,69.0,44.0,72.0,40,0,0,0,0,0,0,2,88,2,144,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,209,2,2,94,206,47,47,47.0,0.0,103,103,103.0,0.0,1435406.699,19138.75598,69.66666667,36.66515148,112,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,9569.37799,9569.37799,47,103,69.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,86.75,47.0,103.0,40,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
