 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
59872,75,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,37.5,14.8492424,48,27,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,32,64,13333.33333,26666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,23704,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,4049.949376,84.37394533,23704.0,0.0,23704,23704,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.18697266,42.18697266,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,26380,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3639.120546,75.81501137,26380.0,0.0,26380,26380,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,37.90750569,37.90750569,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,36545,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,2626.898345,54.72704884,36545.0,0.0,36545,36545,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27.36352442,27.36352442,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5353,18,13,0,585,0,45,45,45.0,0.0,0,0,0.0,0.0,32500000.0,722222.2222,1.5,0.904534034,4,1,18,1.5,0.904534034,4,1,0,0.0,0.0,0,0,0,0,0,0,416,0,722222.2222,0.0,45,45,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0,48.46153846,45.0,0.0,416,0,0,0,0,0,0,13,585,0,0,-1,-1,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,1481586,39,46,2646,7062,408,0,67.84615385,101.8134358,976,0,153.5217391,306.2118177,6552.437726,57.37095248,17637.92857,105145.0894,953062,1,1481586,38989.10526,164768.2001,995947,3,528386,11741.91111,27272.94711,135760,1,0,0,0,0,804,944,26.3231429,31.04780958,0,976,112.8837209,237.1690595,56249.16279,0,0,0,1,0,0,0,0,1,114.2117647,67.84615385,153.5217391,804,0,0,0,0,0,0,39,2646,46,7062,8192,245,37,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,14373152,4,0,55,0,37,6,13.75,15.5,0,0,0.0,0.0,3.826578888,0.278296646,4791050.667,8298212.407,14400000,24,14400000,4791050.667,8298212.407,14400000,24,0,0.0,0.0,0,0,0,0,0,0,80,0,0.278296646,0.0,6,37,12.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,15.25,13.75,0.0,80,0,0,0,0,0,0,4,55,0,0,65535,-1,3,20,24.0,0.0,24,24,14400000.0,0.0,14400000,14400000,BENIGN
22,170,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,70588.23529,11764.70588,170.0,0.0,170,170,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5882.352941,5882.352941,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,1436666,39,44,2710,6742,408,0,69.48717949,102.0667665,976,0,153.2272727,312.1874708,6579.121382,57.77264862,17520.31707,106068.2042,954536,1,1436666,37807.0,163541.8939,997001,3,482024,11209.86047,23351.24083,94998,1,0,0,0,0,804,904,27.14618429,30.62646433,0,976,112.5238095,239.0867905,57162.4934,0,0,0,1,0,0,0,0,1,113.8795181,69.48717949,153.2272727,804,0,0,0,0,0,0,39,2710,44,6742,8192,245,37,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53833,61,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,295081.9672,49180.32787,30.5,26.1629509,49,12,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,20,40,16393.44262,32786.88525,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,245,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,164,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,73170.73171,12195.12195,164.0,0.0,164,164,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6097.560976,6097.560976,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,250,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53834,60,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,300000.0,50000.0,30.0,26.87005769,49,11,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,20,40,16666.66667,33333.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,245,250,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,16297,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5890.654722,122.7219734,16297.0,0.0,16297,16297,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,61.36098668,61.36098668,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
137,20,13,0,650,0,50,50,50.0,0.0,0,0,0.0,0.0,32500000.0,650000.0,1.666666667,1.435481125,6,1,20,1.666666667,1.435481125,6,1,0,0.0,0.0,0,0,0,0,0,0,416,0,650000.0,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,53.84615385,50.0,0.0,416,0,0,0,0,0,0,13,650,0,0,-1,-1,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49304,4,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,31000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,64,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
139,64278,49,30,2488,3188,194,0,50.7755102,65.99850545,440,0,106.2666667,130.7039121,88303.9298,1229.036373,824.0769231,4768.965206,40653,1,64278,1339.125,7030.181622,48040,1,63860,2202.068966,7741.627127,40759,3,0,0,0,0,1592,976,762.3136999,466.7226734,0,440,70.95,98.52685813,9707.541772,0,0,0,1,0,0,0,0,0,71.84810127,50.7755102,106.2666667,1592,0,0,0,0,0,0,49,2488,30,3188,65535,269,22,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
139,11610,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,172.2652885,11610.0,0.0,11610,11610,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,86.13264427,86.13264427,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,65535,269,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,148,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,621621.6216,27027.02703,49.33333333,82.85127237,145,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,13513.51351,13513.51351,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,177,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,519774.0113,22598.87006,59.0,100.4589468,175,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,11299.43503,11299.43503,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,150,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,613333.3333,26666.66667,50.0,85.73797292,149,0,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,64,13333.33333,13333.33333,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,198,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,464646.4646,20202.0202,66.0,30.31501278,101,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,10101.0101,10101.0101,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52348,194,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15463.91753,97.0,131.5218613,190,4,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,32,64,5154.639175,10309.27835,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,269,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,148,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,621621.6216,27027.02703,49.33333333,83.71578903,146,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,13513.51351,13513.51351,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,160,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,575000.0,25000.0,53.33333333,90.64399226,158,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12500.0,12500.0,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,196,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,469387.7551,20408.16327,65.33333333,29.16047553,99,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,10204.08163,10204.08163,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,207,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,444444.4444,19323.6715,69.0,35.51056181,110,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,9661.835749,9661.835749,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,156,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,589743.5897,25641.02564,52.0,87.46999486,153,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,12820.51282,12820.51282,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,244,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,377049.1803,16393.44262,81.33333333,100.0216643,194,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,8196.721311,8196.721311,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,179,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,513966.4804,22346.36872,59.66666667,63.31139971,128,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11173.18436,11173.18436,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,203,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,453201.9704,19704.4335,67.66666667,33.20140559,106,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,9852.216749,9852.216749,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
