 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,138786,2,2,66,246,33,33,33.0,0.0,123,123,123.0,0.0,2248.065367,28.82135086,46262.0,80122.93831,138780,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,14.41067543,14.41067543,33,123,69.0,49.29503018,2430.0,0,0,0,0,0,0,0,0,1,86.25,33.0,123.0,40,0,0,0,0,0,0,2,66,2,246,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1005,3,0,37,0,37,0,12.33333333,21.36195996,0,0,0.0,0.0,36815.9204,2985.074627,502.5,552.2503961,893,112,1005,502.5,552.2503961,893,112,0,0.0,0.0,0,0,0,0,0,0,96,0,2985.074627,0.0,0,37,9.25,18.5,342.25,0,0,0,0,1,0,0,0,0,12.33333333,12.33333333,0.0,96,0,0,0,0,0,0,3,37,0,0,65535,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,47232,3,4,433,860,433,0,144.3333333,249.9926666,860,0,215.0,430.0,27375.50813,148.204607,7872.0,12145.685,23765,1,23462,11731.0,16501.04385,23399,63,23895,7965.0,13791.45464,23890,1,0,0,0,0,104,136,63.51626016,84.68834688,0,860,161.625,320.2918033,102586.8393,0,0,0,1,0,0,0,0,1,184.7142857,144.3333333,215.0,104,0,0,0,0,0,0,3,433,4,860,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,96,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20833.33333,96.0,0.0,96,96,96,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0,0,0,64,0,20833.33333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,135,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,88888.88889,14814.81481,135.0,0.0,135,135,135,135.0,0.0,135,135,0,0.0,0.0,0,0,0,0,0,0,40,0,14814.81481,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,740745,11,14,682,9655,373,0,62.0,114.6001745,2629,0,689.6428571,951.1531954,13954.86976,33.74980594,30864.375,65353.3423,173402,1,739991,73999.1,87150.76258,176209,1,568410,43723.84615,82550.39793,215813,1,0,0,0,0,364,456,14.84991461,18.89989133,0,2629,397.5769231,761.1403641,579334.6538,0,0,0,1,0,0,0,0,1,413.48,62.0,689.6428571,364,0,0,0,0,0,0,11,682,14,9655,65535,4822,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,879,5,0,37,0,37,0,7.4,16.54690303,0,0,0.0,0.0,42093.28783,5688.282139,219.75,383.4069857,792,1,879,219.75,383.4069857,792,1,0,0.0,0.0,0,0,0,0,0,0,160,0,5688.282139,0.0,0,37,6.166666667,15.10518675,228.1666667,0,0,0,0,1,0,0,0,0,7.4,7.4,0.0,160,0,0,0,0,0,0,5,37,0,0,65535,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,30631138,16,15,1061,15168,373,0,66.3125,129.4813854,4344,0,1011.2,1228.427752,529.8203416,1.01204206,1021037.933,3004130.285,10000000,7,20900000,1390168.667,3514839.784,10100000,169,30500000,2179661.5,4223914.647,10100000,189,0,0,0,0,520,488,0.522344289,0.489697771,0,4344,507.15625,959.764222,921147.3619,0,0,0,1,0,0,0,0,0,523.516129,66.3125,1011.2,520,0,0,0,0,0,0,16,1061,15,15168,29200,260,4,32,438230.5,455770.6256,760509,115952,9988034.5,39635.45641,10000000,9960008,BENIGN
443,30644880,32,41,2020,67143,517,0,63.125,145.5505122,4344,0,1637.634146,1109.709596,2256.918611,2.382127129,425623.3333,1994049.035,10000000,1,20800000,670615.7097,2503963.731,10100000,100,30500000,763686.85,2659763.446,10100000,1,0,0,0,0,1032,1320,1.044220111,1.337907017,0,4344,934.6351351,1142.911214,1306246.043,0,0,0,1,0,0,0,0,1,947.4383562,63.125,1637.634146,1032,0,0,0,0,0,0,32,2020,41,67143,29200,269,6,32,294751.0,343250.9236,691103,96450,9920207.667,139341.8775,10000000,9759339,BENIGN
443,31124481,41,55,2569,83317,437,0,62.65853659,135.5264937,4344,0,1514.854545,932.146317,2759.435571,3.084388781,327626.1158,1741151.622,10000000,2,21200000,531144.275,2207932.999,10100000,184,31000000,574590.0926,2306498.746,10100000,2,0,0,0,0,1320,1768,1.317291042,1.767097739,0,4344,885.4226804,1010.279539,1020664.747,0,0,0,1,0,0,0,0,1,894.6458333,62.65853659,1514.854545,1320,0,0,0,0,0,0,41,2569,55,83317,29200,296,8,32,458303.3333,626518.0098,1181744,96449,9916522.667,117924.9526,10000000,9782258,BENIGN
443,30645167,54,67,1647,129035,517,0,30.5,105.8988036,2896,0,1925.895522,985.9322021,4264.359205,3.948420317,255376.3917,1554079.557,10000000,0,20800000,392855.5849,1933275.807,10100000,139,30500000,462844.2273,2093734.808,10100000,0,0,0,0,0,1736,2152,1.762104935,2.186315382,0,2896,1071.163934,1196.851243,1432452.899,0,0,0,1,0,0,0,0,1,1080.016529,30.5,1925.895522,1736,0,0,0,0,0,0,54,1647,67,129035,29200,262,5,32,297223.3333,347893.3744,698936,96364,9917832.333,165522.3563,10000000,9727451,BENIGN
443,30694619,19,19,1061,21968,373,0,55.84210526,120.7822941,3146,0,1156.210526,923.2339043,750.2617967,1.238002009,829584.2973,2736217.324,10000000,22,20900000,1158460.278,3240858.316,10100000,67,30600000,1698811.444,3817190.22,10100000,48,0,0,0,0,616,616,0.619001005,0.619001005,0,3146,590.4871795,850.164655,722779.9406,0,0,0,1,0,0,0,0,1,606.0263158,55.84210526,1156.210526,616,0,0,0,0,0,0,19,1061,19,21968,29200,262,4,32,418975.5,428525.8013,721989,115962,10000000.0,12559.63065,10000000,9998286,BENIGN
443,30755466,17,17,1061,18848,373,0,62.41176471,126.3972205,2896,0,1108.705882,943.2398797,647.3320872,1.105494549,931983.8182,2891701.734,10000000,5,20900000,1303295.063,3421535.893,10100000,148,30600000,1914962.438,4018559.952,10100000,48,0,0,0,0,552,552,0.552747274,0.552747274,0,2896,568.8285714,842.4254719,709680.6756,0,0,0,1,0,0,0,0,1,585.5588235,62.41176471,1108.705882,552,0,0,0,0,0,0,17,1061,17,18848,29200,260,4,32,417429.5,426281.4444,718856,116003,10000000.0,15672.3147,10000000,9997849,BENIGN
443,115771711,23,19,750,5015,370,0,32.60869565,89.09072961,1418,0,263.9473684,496.1479924,49.79627536,0.362782925,2823700.268,4474506.786,10000000,3,116000000,5262350.5,5005607.275,10100000,3,111000000,6151186.389,5026803.209,10100000,48,0,0,0,0,744,616,0.19866684,0.164116085,0,1418,134.0697674,351.2151962,123352.1141,0,0,0,1,0,0,0,0,0,137.2619048,32.60869565,263.9473684,744,0,0,0,0,0,0,23,750,19,5015,29200,357,4,32,52362.83333,55333.50378,228070,36231,9595279.5,1442760.217,10000000,5013947,BENIGN
443,116470125,75,72,1322,87351,482,0,17.62666667,81.05249772,2836,0,1213.208333,723.5390513,761.3368664,1.262126232,797740.5822,2669471.086,10000000,1,116000000,1573920.608,3608608.719,10100000,1,112000000,1572328.127,3656510.981,10100000,4,0,0,0,0,2408,2312,0.643941955,0.618184277,0,2836,599.1418919,784.7432095,615821.9049,0,0,0,1,0,0,0,0,0,603.2176871,17.62666667,1213.208333,2408,0,0,0,0,0,0,75,1322,72,87351,29200,365,5,32,136796.8182,331569.3755,1136516,36592,10000000.0,7402.50429,10000000,9998891,BENIGN
80,116693261,18,15,870,1492,435,0,48.33333333,140.6706625,746,0,99.46666667,262.4918684,20.2411003,0.28279268,3646664.406,4775301.308,10000000,44,117000000,6864309.471,4604689.225,10100000,199,111000000,7941889.857,4185261.674,10100000,21528,0,0,0,0,584,488,0.154250553,0.128542127,0,746,69.47058824,200.5592537,40224.01426,0,0,0,1,0,0,0,0,0,71.57575758,48.33333333,99.46666667,584,0,0,0,0,0,0,18,870,15,1492,29200,349,2,32,97863.0,201737.7554,706123,36680,10000000.0,4742.238279,10000000,9996357,BENIGN
53,3712478,2,2,87,131,44,43,43.5,0.707106781,71,60,65.5,7.778174593,58.7208867,1.077447462,1237492.667,2101886.396,3664542,23702,3688244,3688244.0,0.0,3688244,3688244,3688776,3688776.0,0.0,3688776,3688776,0,0,0,0,52,52,0.538723731,0.538723731,43,71,52.2,12.75539102,162.7,0,0,0,0,0,0,0,0,1,65.25,43.5,65.5,52,0,0,0,0,0,0,2,87,2,131,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,100238,1,1,46,98,46,46,46.0,0.0,98,98,98.0,0.0,1436.580937,19.95251302,100238.0,0.0,100238,100238,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,9.97625651,9.97625651,46,98,63.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,1,95.0,46.0,98.0,32,0,0,0,0,0,0,1,46,1,98,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50256,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,2029.608405,39.79624323,50256.0,0.0,50256,50256,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.89812162,19.89812162,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,32,0,0,0,0,0,0,1,43,1,59,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,99774,1,1,46,110,46,46,46.0,0.0,110,110,110.0,0.0,1563.533586,20.04530238,99774.0,0.0,99774,99774,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,10.02265119,10.02265119,46,110,67.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,101.0,46.0,110.0,32,0,0,0,0,0,0,1,46,1,110,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,109670549,2,2,99,225,58,41,49.5,12.02081528,139,86,112.5,37.4766594,2.954302709,0.036472873,36600000.0,63200000.0,110000000,46597,110000000,110000000.0,0.0,110000000,110000000,110000000,110000000.0,0.0,110000000,110000000,0,0,0,0,52,72,0.018236436,0.018236436,41,139,73.0,41.22499242,1699.5,0,0,0,0,0,0,0,0,1,91.25,49.5,112.5,52,0,0,0,0,0,0,2,99,2,225,-1,-1,1,20,46597.0,0.0,46597,46597,110000000.0,0.0,110000000,110000000,BENIGN
53,47113,1,1,41,98,41,41,41.0,0.0,98,98,98.0,0.0,2950.353406,42.45112814,47113.0,0.0,47113,47113,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,21.22556407,21.22556407,41,98,60.0,32.90896534,1083.0,0,0,0,0,0,0,0,0,1,90.0,41.0,98.0,20,0,0,0,0,0,0,1,41,1,98,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47722632,2,2,94,166,48,46,47.0,1.414213562,88,78,83.0,7.071067812,5.448148794,0.083817674,15900000.0,27500000.0,47600000,51069,47700000,47700000.0,0.0,47700000,47700000,47700000,47700000.0,0.0,47700000,47700000,0,0,0,0,64,64,0.041908837,0.041908837,46,88,61.6,19.86957473,394.8,0,0,0,0,0,0,0,0,1,77.0,47.0,83.0,64,0,0,0,0,0,0,2,94,2,166,-1,-1,1,32,51069.0,0.0,51069,51069,47600000.0,0.0,47600000,47600000,BENIGN
53,23510,1,1,43,91,43,43,43.0,0.0,91,91,91.0,0.0,5699.702254,85.0701829,23510.0,0.0,23510,23510,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.53509145,42.53509145,43,91,59.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,88.5,43.0,91.0,20,0,0,0,0,0,0,1,43,1,91,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,51663,1,1,54,70,54,54,54.0,0.0,70,70,70.0,0.0,2400.170335,38.71242475,51663.0,0.0,51663,51663,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.35621238,19.35621238,54,70,59.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,89.0,54.0,70.0,32,0,0,0,0,0,0,1,54,1,70,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,101611,1,1,48,100,48,48,48.0,0.0,100,100,100.0,0.0,1456.535218,19.68290835,101611.0,0.0,101611,101611,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9.841454173,9.841454173,48,100,65.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,1,98.0,48.0,100.0,32,0,0,0,0,0,0,1,48,1,100,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50704,1,1,43,71,43,43,43.0,0.0,71,71,71.0,0.0,2248.343326,39.44461975,50704.0,0.0,50704,50704,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.72230988,19.72230988,43,71,52.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,78.5,43.0,71.0,32,0,0,0,0,0,0,1,43,1,71,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,100195,2,2,70,198,35,35,35.0,0.0,99,99,99.0,0.0,2674.784171,39.9221518,33398.33333,57844.14613,100191,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,40,19.9610759,19.9610759,35,99,60.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,75.75,35.0,99.0,64,0,0,0,0,0,0,2,70,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47541,2,2,60,174,30,30,30.0,0.0,87,87,87.0,0.0,4922.067268,84.13790202,15847.0,27444.34506,47537,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,42.06895101,42.06895101,30,87,52.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,66.0,30.0,87.0,40,0,0,0,0,0,0,2,60,2,174,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,176,2,2,64,160,32,32,32.0,0.0,80,80,80.0,0.0,1272727.273,22727.27273,58.66666667,61.07645482,124,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,80,80,11363.63636,11363.63636,32,80,51.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,64.0,32.0,80.0,80,0,0,0,0,0,0,2,64,2,160,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24172,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,7612.113189,165.4807215,8057.333333,13913.29531,24123,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,40,82.74036075,82.74036075,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,40,0,0,0,0,0,0,2,64,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,100664,2,2,70,174,35,35,35.0,0.0,87,87,87.0,0.0,2423.905269,39.73615195,33554.66667,58113.19135,100658,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,19.86807598,19.86807598,35,87,55.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,69.75,35.0,87.0,64,0,0,0,0,0,0,2,70,2,174,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,52020,2,2,76,180,38,38,38.0,0.0,90,90,90.0,0.0,4921.18416,76.8935025,17340.0,30027.69883,52013,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,38.44675125,38.44675125,38,90,58.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,73.5,38.0,90.0,64,0,0,0,0,0,0,2,76,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51691,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,5035,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23921,2,2,64,160,32,32,32.0,0.0,80,80,80.0,0.0,9364.157017,167.2170896,7973.666667,13804.73362,23914,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,83.60854479,83.60854479,32,80,51.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,64.0,32.0,80.0,40,0,0,0,0,0,0,2,64,2,160,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46995,2,2,60,150,30,30,30.0,0.0,75,75,75.0,0.0,4468.560485,85.11543781,15665.0,27127.37975,46989,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,42.55771891,42.55771891,30,75,48.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,60.0,30.0,75.0,40,0,0,0,0,0,0,2,60,2,150,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52135,58,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,206896.5517,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,17241.37931,17241.37931,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,980,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50116,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,4549.445287,79.8148296,16705.33333,28890.32756,50065,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,80,64,39.9074148,39.9074148,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,80,0,0,0,0,0,0,2,74,2,154,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,102012,2,2,74,178,37,37,37.0,0.0,89,89,89.0,0.0,2470.297612,39.21107321,34004.0,58892.32555,102007,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,19.6055366,19.6055366,37,89,57.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,72.25,37.0,89.0,64,0,0,0,0,0,0,2,74,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,51511,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,4426.239056,77.65331677,17170.33333,29735.55959,51506,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,64,64,38.82665838,38.82665838,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50350,2,2,76,204,38,38,38.0,0.0,102,102,102.0,0.0,5561.072493,79.44389275,16783.33333,29066.12197,50346,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,39.72194638,39.72194638,38,102,63.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,79.5,38.0,102.0,64,0,0,0,0,0,0,2,76,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
