 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,98084,2,2,100,152,50,50,50.0,0.0,76,76,76.0,0.0,2569.226377,40.78137107,32694.66667,56625.35971,98080,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,20.39068553,20.39068553,50,76,60.4,14.2407865,202.8,0,0,0,0,0,0,0,0,1,75.5,50.0,76.0,40,0,0,0,0,0,0,2,100,2,152,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,54353,2,2,100,216,50,50,50.0,0.0,108,108,108.0,0.0,5813.846522,73.59299395,18117.66667,31375.52303,54347,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,36.79649697,36.79649697,50,108,73.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,91.5,50.0,108.0,40,0,0,0,0,0,0,2,100,2,216,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,177,2,2,60,220,30,30,30.0,0.0,110,110,110.0,0.0,1581920.904,22598.87006,59.0,96.13012015,170,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,112,112,11299.43503,11299.43503,30,110,62.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,77.5,30.0,110.0,112,0,0,0,0,0,0,2,60,2,220,-1,-1,1,56,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24142,2,2,64,192,32,32,32.0,0.0,96,96,96.0,0.0,10603.92677,165.6863557,8047.333333,13933.19405,24136,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,82.84317786,82.84317786,32,96,57.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,72.0,32.0,96.0,40,0,0,0,0,0,0,2,64,2,192,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,88859,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,3241.089816,45.01513634,29619.66667,51246.47857,88794,16,49,49.0,0.0,49,49,16,16.0,0.0,16,16,0,0,0,0,64,40,22.50756817,22.50756817,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,64,0,0,0,0,0,0,2,88,2,200,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,119714,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,2706.450373,33.41296757,39904.66667,69111.71397,119708,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,16.70648379,16.70648379,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49901,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,3767.45957,80.15871425,16633.66667,28804.29361,49894,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,40.07935713,40.07935713,33,61,44.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,40,0,0,0,0,0,0,2,66,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31569,2,2,74,130,37,37,37.0,0.0,65,65,65.0,0.0,6462.035541,126.7065792,10523.0,18221.17452,31563,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,40,40,63.35328962,63.35328962,37,65,48.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,60.25,37.0,65.0,40,0,0,0,0,0,0,2,74,2,130,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,175,2,2,64,192,32,32,32.0,0.0,96,96,96.0,0.0,1462857.143,22857.14286,58.33333333,94.97543542,168,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,11428.57143,11428.57143,32,96,57.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,72.0,32.0,96.0,40,0,0,0,0,0,0,2,64,2,192,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30869,2,2,82,146,41,41,41.0,0.0,73,73,73.0,0.0,7386.050731,129.5798374,10289.66667,17816.16329,30862,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,64.78991869,64.78991869,41,73,53.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,67.25,41.0,73.0,40,0,0,0,0,0,0,2,82,2,146,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1943,32,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,375000.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31250.0,31250.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,351,257,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,169,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1230769.231,23668.63905,56.33333333,92.37604307,163,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11834.31953,11834.31953,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1949,28,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,428571.4286,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,35714.28571,35714.28571,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,351,257,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30827,2,2,88,216,44,44,44.0,0.0,108,108,108.0,0.0,9861.485062,129.7563824,10275.66667,17792.7806,30821,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,64.8781912,64.8781912,44,108,69.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,87.0,44.0,108.0,40,0,0,0,0,0,0,2,88,2,216,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23827,2,2,64,176,32,32,32.0,0.0,88,88,88.0,0.0,10072.60671,167.8767784,7942.333333,13751.32871,23821,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,83.93838922,83.93838922,32,88,54.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,68.0,32.0,88.0,40,0,0,0,0,0,0,2,64,2,176,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,8994568,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.33353464,4497284.0,2123880.07,5999094,2995474,8994568,4497284.0,2123880.07,5999094,2995474,0,0.0,0.0,0,0,0,0,0,0,92,0,0.33353464,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,92,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,2995474.0,0.0,2995474,2995474,5999094.0,0.0,5999094,5999094,BENIGN
53,163,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1006134.969,24539.8773,54.33333333,88.91194146,157,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12269.93865,12269.93865,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,319,2,2,82,146,41,41,41.0,0.0,73,73,73.0,0.0,714733.5423,12539.18495,106.3333333,94.07089525,187,3,3,3.0,0.0,3,3,187,187.0,0.0,187,187,0,0,0,0,40,40,6269.592476,6269.592476,41,73,53.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,67.25,41.0,73.0,40,0,0,0,0,0,0,2,82,2,146,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,24035,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83.21198253,24035.0,0.0,24035,24035,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.60599126,41.60599126,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,256,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,239,2,2,90,166,45,45,45.0,0.0,83,83,83.0,0.0,1071129.707,16736.40167,79.66666667,132.7905619,233,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,8368.200837,8368.200837,45,83,60.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,75.25,45.0,83.0,40,0,0,0,0,0,0,2,90,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,190,2,2,74,106,37,37,37.0,0.0,53,53,53.0,0.0,947368.4211,21052.63158,63.33333333,67.98774399,137,3,50,50.0,0.0,50,50,3,3.0,0.0,3,3,0,0,0,0,40,40,10526.31579,10526.31579,37,53,43.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,54.25,37.0,53.0,40,0,0,0,0,0,0,2,74,2,106,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,238,2,2,60,220,30,30,30.0,0.0,110,110,110.0,0.0,1176470.588,16806.72269,79.33333333,134.8122151,235,1,2,2.0,0.0,2,2,1,1.0,0.0,1,1,0,0,0,0,80,40,8403.361345,8403.361345,30,110,62.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,77.5,30.0,110.0,80,0,0,0,0,0,0,2,60,2,220,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30904,2,2,82,226,41,41,41.0,0.0,113,113,113.0,0.0,9966.347398,129.4330831,10301.33333,17837.23657,30898,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,64.71654155,64.71654155,41,113,69.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,87.25,41.0,113.0,40,0,0,0,0,0,0,2,82,2,226,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,61821,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,194.108798,32.35146633,61821.0,0.0,61821,61821,61821,61821.0,0.0,61821,61821,0,0.0,0.0,0,0,0,0,0,0,40,0,32.35146633,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,97792,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,122.7094241,20.45157068,97792.0,0.0,97792,97792,97792,97792.0,0.0,97792,97792,0,0.0,0.0,0,0,0,0,0,0,40,0,20.45157068,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,182552,3,4,432,2278,426,0,144.0,244.2375892,2266,0,569.5,1131.003537,14845.08524,38.34523862,30425.33333,44876.00802,116177,4,148804,74402.0,59078.77157,116177,32627,150014,50004.66667,85667.50098,148923,4,0,0,0,0,72,92,16.43367369,21.91156492,0,2266,338.75,792.6742711,628332.5,0,0,0,1,0,0,0,0,1,387.1428571,144.0,569.5,72,0,0,0,0,0,0,3,432,4,2278,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,183093,3,4,432,2278,426,0,144.0,244.2375892,2266,0,569.5,1131.003537,14801.22124,38.23193678,30515.5,44837.92026,116241,4,148922,74461.0,59085.84264,116241,32681,150501,50167.0,85533.97575,148929,4,0,0,0,0,72,92,16.38511576,21.84682101,0,2266,338.75,792.6742711,628332.5,0,0,0,1,0,0,0,0,1,387.1428571,144.0,569.5,72,0,0,0,0,0,0,3,432,4,2278,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,257775,3,4,432,2280,426,0,144.0,244.2375892,2266,2,570.0,1130.668239,10520.80303,27.15546504,42962.5,74605.98649,191798,4,224338,112169.0,112612.4118,191798,32540,225383,75127.66667,129478.542,224636,4,0,0,0,0,72,84,11.63805644,15.51740859,0,2266,339.0,792.5524769,628139.4286,0,0,0,1,0,0,0,0,1,387.4285714,144.0,570.0,72,0,0,0,0,0,0,3,432,4,2280,8192,30016,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,136610,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,87.84130005,14.64021668,136610.0,0.0,136610,136610,136610,136610.0,0.0,136610,136610,0,0.0,0.0,0,0,0,0,0,0,40,0,14.64021668,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,137153,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,87.49352912,14.58225485,137153.0,0.0,137153,137153,137153,137153.0,0.0,137153,137153,0,0.0,0.0,0,0,0,0,0,0,40,0,14.58225485,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,219050,3,4,442,872,436,0,147.3333333,250.0106664,860,0,218.0,428.0093457,5998.63045,31.95617439,36508.33333,67316.08344,171955,3,195280,97640.0,105097.2809,171955,23325,195857,65285.66667,112763.0005,195493,3,0,0,0,0,72,92,13.69550331,18.26067108,0,860,164.25,319.3698036,101997.0714,0,0,0,1,0,0,0,0,1,187.7142857,147.3333333,218.0,72,0,0,0,0,0,0,3,442,4,872,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,160070,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,74.96720185,12.49453364,160070.0,0.0,160070,160070,160070,160070.0,0.0,160070,160070,0,0.0,0.0,0,0,0,0,0,0,40,0,12.49453364,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64240,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,402035,3,4,442,872,436,0,147.3333333,250.0106664,860,0,218.0,428.0093457,3268.372157,17.4114194,67005.83333,141548.2378,355010,4,378376,189188.0,234507.7213,355010,23366,378713,126237.6667,218323.6389,378336,4,0,0,0,0,72,92,7.462036887,9.949382516,0,860,164.25,319.3698036,101997.0714,0,0,0,1,0,0,0,0,1,187.7142857,147.3333333,218.0,72,0,0,0,0,0,0,3,442,4,872,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1959,75345,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,238.9010551,39.81684252,37672.5,53272.71779,75342,3,75345,37672.5,53272.71779,75342,3,0,0.0,0.0,0,0,0,0,0,0,60,0,39.81684252,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,62,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1958,76053,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,236.6770542,39.44617569,38026.5,53773.34939,76050,3,76053,38026.5,53773.34939,76050,3,0,0.0,0.0,0,0,0,0,0,0,60,0,39.44617569,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,62,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,271288,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,44.23343458,7.372239096,271288.0,0.0,271288,271288,271288,271288.0,0.0,271288,271288,0,0.0,0.0,0,0,0,0,0,0,40,0,7.372239096,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,135515,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,88.55108291,14.75851382,135515.0,0.0,135515,135515,135515,135515.0,0.0,135515,135515,0,0.0,0.0,0,0,0,0,0,0,40,0,14.75851382,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,770211,9,10,809,6834,468,0,89.88888889,157.640766,2920,0,683.4,968.5401615,9923.254796,24.66856485,42789.5,91359.18841,341057,1,745230,93153.75,128568.4627,341057,433,746414,82934.88889,129763.4334,366101,1,0,0,0,0,204,212,11.68510966,12.98345518,0,2920,382.15,742.1071901,550723.0816,0,0,0,1,0,0,0,0,1,402.2631579,89.88888889,683.4,204,0,0,0,0,0,0,9,809,10,6834,8192,62,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,568718,6,6,1236,3369,899,0,206.0,349.0369608,2733,0,561.5,1073.246803,8097.158873,21.10008827,51701.63636,104032.8515,355066,4,542955,108591.0,140602.0875,355066,23985,544769,108953.8,158609.6368,379141,4,0,0,0,0,132,132,10.55004413,10.55004413,0,2733,354.2307692,757.3805906,573625.359,0,0,0,1,0,0,0,0,1,383.75,206.0,561.5,132,0,0,0,0,0,0,6,1236,6,3369,8192,63,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
