 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,60311167,9,7,1884,4221,821,0,209.3333333,311.0253205,1460,0,603.0,653.5941656,101.2250352,0.265290837,4020744.467,15500000.0,60000000,1,60300000,7538895.875,21200000.0,60000000,59,244603,40767.16667,32624.4226,68494,49,0,0,0,0,192,152,0.149226096,0.116064741,0,1460,359.1176471,505.2375533,255264.9853,0,0,1,1,0,0,0,1,0,381.5625,209.3333333,603.0,192,0,0,0,0,0,0,9,1884,7,4221,8192,513,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,111263274,18,16,4646,1609,1142,6,258.1111111,485.3312864,413,0,100.5625,178.25561,56.21801134,0.305581517,3371614.364,4687809.54,10000000,4821,111000000,6542319.765,4733551.882,10100000,71978,111000000,7414608.733,4346309.322,10100000,4821,1,0,0,0,360,440,0.16177845,0.143803067,0,1142,211.3428571,405.2147537,164198.9966,0,1,0,0,1,0,0,0,0,217.5588235,258.1111111,100.5625,360,0,0,0,0,0,0,18,4646,16,1609,3418,2876,17,20,223205.0,399227.5988,1035646,43581,9887652.818,367802.8676,10000000,8779006,BENIGN
53,141712,1,1,46,145,46,46,46.0,0.0,145,145,145.0,0.0,1347.803997,14.11313086,141712.0,0.0,141712,141712,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7.056565428,7.056565428,46,145,79.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,118.5,46.0,145.0,20,0,0,0,0,0,0,1,46,1,145,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,59412,1,1,53,109,53,53,53.0,0.0,109,109,109.0,0.0,2726.721874,33.66323302,59412.0,0.0,59412,59412,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.83161651,16.83161651,53,109,71.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,107.5,53.0,109.0,20,0,0,0,0,0,0,1,53,1,109,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,197,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,1015228.426,20304.56853,65.66666667,73.11862508,146,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10152.28426,10152.28426,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,142280,4,2,140,268,35,35,35.0,0.0,134,134,134.0,0.0,2867.585044,42.17036829,28456.0,48556.59848,112119,3,30158,10052.66667,17404.80121,30150,4,3,3.0,0.0,3,3,0,0,0,0,80,40,28.11357886,14.05678943,35,134,63.28571429,48.30705361,2333.571429,0,0,0,0,0,0,0,0,0,73.83333333,35.0,134.0,80,0,0,0,0,0,0,4,140,2,268,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,94845,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.08703674,94845.0,0.0,94845,94845,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.54351837,10.54351837,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,245,245,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,59864,4,2,168,196,42,42,42.0,0.0,98,98,98.0,0.0,6080.449018,100.2271816,11972.8,16392.03504,30304,3,30310,10103.33333,17494.29051,30304,3,4,4.0,0.0,4,4,0,0,0,0,80,40,66.81812107,33.40906054,42,98,58.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,67.66666667,42.0,98.0,80,0,0,0,0,0,0,4,168,2,196,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51550,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,374,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52142,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,365,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52142,85,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23529.41176,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11764.70588,11764.70588,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,365,395,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49076,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,422,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49188,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,365,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49188,63,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15873.01587,15873.01587,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,365,358,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49076,68,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,422,815,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,100397923,11,10,1426,958,352,6,129.6363636,148.023831,257,6,95.8,111.7286395,23.74551115,0.209167674,5019896.15,14300000.0,56600000,44,100000000,10000000.0,19500000.0,56600000,44,100000000,11100000.0,20400000.0,56800000,286,1,0,0,0,220,200,0.10956402,0.099603654,6,352,110.4545455,127.5799384,16276.64069,0,1,0,0,1,0,0,0,0,115.7142857,129.6363636,95.8,220,0,0,0,0,0,0,11,1426,10,958,16389,124,10,20,226910.0,7955.831635,233817,218211,33200000.0,23600000.0,56600000,9365358,BENIGN
22,1295501,35,42,2622,7038,408,0,74.91428571,105.2809606,976,0,167.5714286,317.1563547,7456.574715,59.43646512,17046.06579,110087.7482,953576,0,1295501,38102.97059,173310.7439,995607,47,341808,8336.780488,21873.7734,115958,0,0,0,0,0,724,864,27.01657505,32.41989007,0,976,123.8461538,246.5452766,60784.57343,0,0,0,1,0,0,0,0,1,125.4545455,74.91428571,167.5714286,724,0,0,0,0,0,0,35,2622,42,7038,8192,245,33,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3268,18808824,11,4,1726,288,403,0,156.9090909,196.2928702,72,72,72.0,0.0,107.0774015,0.797498025,1343487.429,3847144.12,13900000,3,18800000,1880882.4,4500604.467,13900000,3,4887253,1629084.333,2821644.711,4887239,3,1,0,0,0,352,128,0.584831885,0.21266614,0,403,151.0625,177.7940639,31610.72917,0,1,0,0,1,0,0,0,0,161.1333333,156.9090909,72.0,352,0,0,0,0,0,0,11,1726,4,288,322,2079,5,32,4887685.0,0.0,4887685,4887685,13900000.0,0.0,13900000,13900000,BENIGN
53,77232,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,1527.864098,25.89600166,77232.0,0.0,77232,77232,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12.94800083,12.94800083,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,20,0,0,0,0,0,0,1,51,1,67,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,77599,4,2,160,112,40,40,40.0,0.0,56,56,56.0,0.0,3505.199809,77.32058403,15519.8,25242.80249,58069,1,19527,6509.0,11269.58868,19522,1,3,3.0,0.0,3,3,0,0,0,0,80,40,51.54705602,25.77352801,40,56,44.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,52.0,40.0,56.0,80,0,0,0,0,0,0,4,160,2,112,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,178,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,67415.73034,11235.95506,178.0,0.0,178,178,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5617.977528,5617.977528,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,1264598,35,38,2686,6706,408,0,76.74285714,105.4269591,976,0,176.4736842,330.4474229,7426.866087,57.72585438,17563.86111,112947.7267,954892,1,1264598,37194.05882,172558.4334,996595,1,309579,8367.0,19613.98152,95883,1,0,0,0,0,724,784,27.6767795,30.04907488,0,976,126.9189189,251.452752,63228.48649,0,0,0,1,0,0,0,0,1,128.6575342,76.74285714,176.4736842,724,0,0,0,0,0,0,35,2686,38,6706,8192,245,33,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,200,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,960000.0,20000.0,66.66666667,109.4090185,193,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10000.0,10000.0,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53933,61,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,295081.9672,49180.32787,30.5,24.74873734,48,13,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,20,40,16393.44262,32786.88525,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,245,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,168,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,71428.57143,11904.7619,168.0,0.0,168,168,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5952.380952,5952.380952,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,250,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53934,58,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,310344.8276,51724.13793,29.0,22.627417,45,13,0,0.0,0.0,0,0,45,45.0,0.0,45,45,0,0,0,0,20,40,17241.37931,34482.75862,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,245,250,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60539066,17,15,2637,5789,2315,0,155.1176471,559.2669178,1448,0,385.9333333,605.3409272,139.1828543,0.528584303,1952873.097,4004338.224,10000000,1,60500000,3783691.625,5001910.876,10100000,222,60500000,4320544.429,5136839.728,10100000,48,0,0,0,0,552,488,0.280810411,0.247773892,0,2315,255.3333333,576.2587671,332074.1667,0,0,0,1,0,0,0,0,0,263.3125,155.1176471,385.9333333,552,0,0,0,0,0,0,17,2637,15,5789,29200,140,3,32,96299.0,111443.567,323782,50666,9993469.0,63930.9637,10000000,9865642,BENIGN
443,61243288,18,15,919,5872,565,0,51.05555556,141.455656,1448,0,391.4666667,605.2899974,110.8856206,0.538834558,1913852.75,3957139.085,10000000,6,61200000,3602546.353,4919602.281,10100000,229,61200000,4370878.857,5124379.301,10100000,48,0,0,0,0,584,488,0.293909759,0.244924799,0,1448,199.7352941,442.3983745,195716.3217,0,0,0,1,0,0,0,0,0,205.7878788,51.05555556,391.4666667,584,0,0,0,0,0,0,18,919,15,5872,29200,122,3,32,89940.16667,93870.1979,281502,50463,10000000.0,13992.14007,10000000,9998041,BENIGN
80,116197490,18,15,674,774,292,0,37.44444444,92.61890432,384,0,51.6,134.962852,12.46154284,0.28399925,3631171.563,4761007.84,10000000,91,116000000,6835146.471,4598684.354,10000000,172,111000000,7927503.857,4210411.489,10000000,699,0,0,0,0,372,444,0.154908682,0.129090568,0,384,42.58823529,110.6931652,12252.97683,0,0,0,1,0,0,0,0,0,43.87878788,37.44444444,51.6,372,0,0,0,0,0,0,18,674,15,774,8192,980,17,20,100234.2727,207257.7993,725140,37646,9989335.727,63866.55551,10000000,9796771,BENIGN
53,23600,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,10338.98305,84.74576271,23600.0,0.0,23600,23600,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,42.37288136,42.37288136,58,186,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,32,0,0,0,0,0,0,1,58,1,186,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23947,2,2,84,310,42,42,42.0,0.0,155,155,155.0,0.0,16453.00038,167.0355368,7982.333333,13781.65797,23896,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,80,83.51776841,83.51776841,42,155,87.2,61.892649,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,64,0,0,0,0,0,0,2,84,2,310,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23464,1,1,47,79,47,47,47.0,0.0,79,79,79.0,0.0,5369.928401,85.23695875,23464.0,0.0,23464,23464,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,42.61847937,42.61847937,47,79,57.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,86.5,47.0,79.0,32,0,0,0,0,0,0,1,47,1,79,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
